!  
! R    D    M    P
4001
149.06829882130498 2425.64388554065 4812058054647.49 -32537090301.600647
149.2658824391173 2412.8898902372644 4812191710903.462 -32494359407.258324
149.4637279455158 2400.2028717144663 4812325193768.19 -32451683891.401497
149.66183568762264 2387.582478796209 4812458503461.9795 -32409063683.827972
149.86020601301985 2375.0283621441636 4812591640204.864 -32366498714.42062
150.05883926975037 2362.5401742481035 4812724604216.614 -32323988913.14671
150.25773580631846 2350.117569416377 4812857395716.73 -32281534210.058445
150.45689597169 2337.760203766431 4812990014924.446 -32239134535.29298
150.65632011529365 2325.4677352153294 4813122462058.731 -32196789819.07115
150.85600858702134 2313.2398234703705 4813254737338.287 -32154499991.69856
151.05596173722856 2301.076130019757 4813386840981.549 -32112264983.56529
151.25617991673525 2288.9763181232847 4813518773206.687 -32070084725.145554
151.45666347682635 2276.9400528030956 4813650534231.605 -32027959146.99737
151.6574127692524 2264.9670008344788 4813782124273.943 -31985888179.76281
151.8584281462302 2253.0568307367125 4813913543551.077 -31943871754.168415
152.0597099604434 2241.209212763966 4814044792280.116 -31901909801.023895
152.26125856504305 2229.423818896238 4814175870677.907 -31860002251.223076
152.46307431364832 2217.7003228303442 4814306778961.031 -31818149035.743355
152.66515756034715 2206.038399970951 4814437517345.808 -31776350085.64588
152.86750865969688 2194.4377274216617 4814568086048.291 -31734605332.074978
153.07012796672436 2182.897983976165 4814698485284.272 -31692914706.258446
153.2730158369275 2171.418850109366 4814828715269.283 -31651278139.507618
153.47617262627523 2160.000007968642 4814958776218.589 -31609695563.216602
153.67959869120833 2148.641141365099 4815088668347.194 -31568166908.863026
153.88329438863997 2137.341935764887 4815218391869.843 -31526692108.007458
154.08726007595644 2126.102078280554 4815347947001.014 -31485271092.29304
154.29149611101772 2114.921257662448 4815477333954.929 -31443903793.446293
154.49600285215814 2103.799164290169 4815606552945.545 -31402590143.276215
154.70078065818694 2092.735490164058 4815735604186.562 -31361330073.67427
154.90582988838895 2081.7299288967333 4815864487891.415 -31320123516.614857
155.11115090252528 2070.7821757046695 4815993204273.284 -31278970404.154953
155.316744060834 2059.8919273998154 4816121753545.084 -31237870668.43329
155.52260972403013 2049.058882381297 4816250135919.475 -31196824241.67173
155.7287482533074 2038.2827406270712 4816378351608.853 -31155831056.173676
155.93516001033802 2027.563203685722 4816506400825.358 -31114891044.325253
156.14184535727367 2016.899974668242 4816634283780.873 -31074004138.594112
156.34880465674593 2006.2927582398804 4816762000687.019 -31033170271.52996
156.55603827186718 1995.7412606120142 4816889551755.159 -30992389375.7647
156.76354656623096 1985.2451895340857 4817016937196.399 -30951661384.01141
156.9713299039128 1974.8042542855599 4817144157221.59 -30910986229.06554
157.1793886494708 1964.4181656679336 4817271212041.321 -30870363843.80357
157.38772316794623 1954.0866359967945 4817398101865.927 -30829794161.18401
157.59633382486427 1943.8093790938995 4817524826905.485 -30789277114.246277
157.80522098623453 1933.5861102793174 4817651387369.816 -30748812636.111187
158.0143850185519 1923.4165463635927 4817777783468.486 -30708400659.981144
158.22382628879663 1913.300405639988 4817904015410.803 -30668041119.139366
158.4335451644358 1903.237407876695 4818030083405.82 -30627733946.950523
158.64354201342346 1893.2272743091598 4818155987662.335 -30587479076.859653
158.85381720420125 1883.2697276324157 4818281728388.892 -30547276442.393246
159.0643711056993 1873.3644919934477 4818407305793.777 -30507125977.15828
159.27520408733665 1863.511292983621 4818532720085.025 -30467027614.842525
159.48631651902207 1853.70985763112 4818657971470.417 -30426981289.214436
159.6977087711545 1843.9599143934608 4818783060157.476 -30386986934.12287
159.90938121462398 1834.261193150009 4818907986353.475 -30347044483.497005
160.12133422081203 1824.6134251945568 4819032750265.431 -30307153871.346832
160.3335681615925 1815.0163432279367 4819157352100.111 -30267315031.7623
160.54608340933223 1805.4696813506596 4819281792064.029 -30227527898.913513
160.75888033689117 1795.9731750556327 4819406070363.442 -30187792407.05078
160.971959317624 1786.52656122084 4819530187204.36 -30148108490.504105
161.18532072538005 1777.1295781021365 4819654142792.539 -30108476083.68382
161.3989649345042 1767.7819653260412 4819777937333.483 -30068895121.07995
161.6128923198375 1758.4834638825762 4819901571032.444 -30029365537.262424
161.8271032567178 1749.233816118144 4820025044094.425 -29989887266.880226
162.04159812098052 1740.0327657284352 4820148356724.176 -29950460244.662685
162.25637728895916 1730.8800577513862 4820271509126.198 -29911084405.418064
162.4714411374861 1721.7754385601581 4820394501504.74 -29871759684.034054
162.68679004389315 1712.718655856166 4820517334063.805 -29832486015.478004
162.90242438601226 1703.7094586621372 4820640007007.14 -29793263334.796314
163.11834454217617 1694.7475973152032 4820762520538.247 -29754091577.114113
163.3345508912193 1685.83282346003 4820884874860.38 -29714970677.63627
163.55104381247764 1676.9648900420093 4821007070176.538 -29675900571.646065
163.76782368579055 1668.143551300421 4821129106689.4795 -29636881194.50611
163.98489089150056 1659.3685627617022 4821250984601.707 -29597912481.657288
164.20224581045446 1650.6396812327082 4821372704115.48 -29558994368.619473
164.41988882400378 1641.9566647940276 4821494265432.811 -29520126790.990974
164.63782031400547 1633.319272793323 4821615668755.457 -29481309684.448986
164.8560406628227 1624.727265838709 4821736914284.938 -29442542984.74875
165.07455025332538 1616.1804057921643 4821858002222.522 -29403826627.72403
165.29334946889094 1607.6784557629835 4821978932769.2295 -29365160549.286808
165.51243869340493 1599.2211801012527 4822099706125.837 -29326544685.42719
165.73181831126175 1590.808344391368 4822220322492.872 -29287978972.21367
165.95148870736543 1582.4397154455787 4822340782070.62 -29249463345.792206
166.1714502671297 1574.115061297593 4822461085059.118 -29210997742.387386
166.39170337647965 1565.8341511961576 4822581231658.158 -29172582098.300827
166.6122484218517 1557.5967555987347 4822701222067.289 -29134216349.912613
166.8330857901945 1549.4026461651715 4822821056485.813 -29095900433.679832
167.05421586896955 1541.2515957514256 4822940735112.789 -29057634286.13791
167.27563904615198 1533.1433784033038 4823060258147.03 -29019417843.89891
167.49735571023106 1525.0777693502496 4823179625787.108 -28981251043.653114
167.71936625021112 1517.0545449991505 4823298838231.349 -28943133822.16761
167.94167105561195 1509.0734829281919 4823417895677.835 -28905066116.286785
168.16427051646977 1501.1343618807239 4823536798324.407 -28867047862.931995
168.3871650233377 1493.2369617591794 4823655546368.663 -28829078999.10233
168.6103549672865 1485.3810636190146 4823774140007.956 -28791159461.87322
168.8338407399055 1477.56644966267 4823892579439.4 -28753289188.397133
169.05762273330257 1469.7929032336033 4824010864859.864 -28715468115.903385
169.28170134010574 1462.060208810289 4824128996465.979 -28677696181.697937
169.50607695346332 1454.3681520003074 4824246974454.13 -28639973323.163685
169.73074996704474 1446.7165195344364 4824364799020.464 -28602299477.759865
169.9557207750412 1439.1050992607811 4824482470360.886 -28564674583.02198
170.18098977216638 1431.5336801389287 4824599988671.061 -28527098576.562042
170.40655735365715 1424.0020522341454 4824717354146.41 -28489571396.06878
170.63242391527425 1416.510006711588 4824834566982.121 -28452092979.306484
170.85858985330296 1409.0573358305583 4824951627373.137 -28414663264.11579
171.08505556455387 1401.6438329387815 4825068535514.16 -28377282188.413628
171.31182144636344 1394.2692924667183 4825185291599.659 -28339949690.192886
171.538887896595 1386.9335099218936 4825301895823.857 -28302665707.521767
171.7662553136388 1379.6362818832908 4825418348380.743 -28265430178.544704
171.9939240964135 1372.377405995717 4825534649464.065 -28228243041.481842
172.22189464436647 1365.1566809642516 4825650799267.335 -28191104234.629093
172.4501673574744 1357.973906548698 4825766797983.824 -28154013696.357273
172.6787426362443 1350.8288835580665 4825882645806.568 -28116971365.11336
172.90762088171383 1343.7214138450925 4825998342928.365 -28079977179.419388
173.1368024954524 1336.6513003007733 4826113889541.774 -28043031077.872643
173.36628787956158 1329.6183468489464 4826229285839.12 -28006132999.14536
173.5960774366759 1322.6223584408842 4826344532012.489 -27969282881.98549
173.82617156996366 1315.6631410499203 4826459628253.731 -27932480665.215775
174.0565706831274 1308.7405016661126 4826574574754.461 -27895726287.733784
174.2872751804049 1301.8542482909165 4826689371706.058 -27859019688.511784
174.51828546656978 1295.0041899318999 4826804019299.665 -27822360806.597237
174.7496019469317 1288.1901365974993 4826918517726.188 -27785749581.11204
174.98122502733816 1281.4118992917506 4827032867176.303 -27749185951.253117
175.21315511417424 1274.6692900091125 4827147067840.444 -27712669856.29112
175.44539261436378 1267.962121729275 4827261119908.818 -27676201235.571976
175.67793793536998 1261.2902084120087 4827375023571.393 -27639780028.51547
175.91079148519609 1254.6533649920407 4827488779017.903 -27603406174.615746
176.14395367238612 1248.0514073739553 4827602386437.851 -27567079613.441265
176.37742490602565 1241.4841524271214 4827715846020.505 -27530800284.63471
176.61120559574243 1234.951417980648 4827829157954.899 -27494568127.912426
176.8452961517072 1228.4530228183633 4827942322429.836 -27458383083.065186
177.07969698463435 1221.9887866738225 4828055339633.884 -27422245089.95701
177.3144085057828 1215.5585302253369 4828168209755.382 -27386154088.52649
177.54943112695608 1209.1620750910504 4828280932982.434 -27350110018.7852
177.78476526050406 1202.7992438239958 4828393509502.912 -27314112820.818806
178.020411319323 1196.4698599072246 4828505939504.459 -27278162434.78636
178.25636971685643 1190.1737477489362 4828618223174.484 -27242258800.920193
178.49264086709587 1183.910732677643 4828730360700.168 -27206401859.526104
178.72922518458157 1177.6806409373535 4828842352268.457 -27170591550.98365
178.96612308440328 1171.4832996827831 4828954198066.068 -27134827815.744926
179.2033349822009 1165.318536974593 4829065898279.491 -27099110594.335396
179.4408612941652 1159.186181774652 4829177453094.982 -27063439827.35352
179.67870243703862 1153.0860639413193 4829288862698.568 -27027815455.470993
179.91685882811606 1147.018014224758 4829400127276.05 -26992237419.432148
180.15533088524538 1140.9818642622695 4829511247012.992 -26956705660.054173
180.3941190268286 1134.9774465736461 4829622222094.738 -26921220118.22675
180.63322367182164 1129.0045945565785 4829733052706.398 -26885780734.912666
180.87264523973639 1123.063142482029 4829843739032.854 -26850387451.147053
181.11238415064054 1117.1529254896868 4829954281258.761 -26815040208.03743
181.35244082515854 1111.2737795834178 4830064679568.545 -26779738946.76364
181.5928156844724 1105.4255416267426 4830174934146.406 -26744483608.57806
181.8335091503224 1099.6080493383402 4830285045176.314 -26709274134.805
182.07452164500782 1093.821141287573 4830395012842.015 -26674110466.841194
182.3158535913876 1088.0646568900406 4830504837327.025 -26638992546.155495
182.55750541288123 1082.3384364031472 4830614518814.636 -26603920314.28825
182.79947753346946 1076.6423209216998 4830724057487.91 -26568893712.852333
183.04177037769492 1070.9761523735297 4830833453529.688 -26533912683.53205
183.2843843706632 1065.3397735151264 4830942707122.582 -26498977168.083817
183.52731993804275 1059.7330279273212 4831051818448.977 -26464087108.335163
183.77057750606681 1054.1557600109486 4831160787691.035 -26429242446.185585
184.01415750153342 1048.6078149825707 4831269615030.692 -26394443123.606064
184.25806035180625 1043.0890388702098 4831378300649.661 -26359689082.638725
184.50228648481547 1037.5992785090991 4831486844729.428 -26324980265.39731
184.74683632905845 1032.138381537459 4831595247451.255 -26290316614.066853
184.9917103136005 1026.7061963922988 4831703508996.181 -26255698070.903378
185.2369088680756 1021.3025723052347 4831811629545.019 -26221124578.234093
185.4824324226873 1015.9273592983316 4831919609278.362 -26186596078.457066
185.72828140820928 1010.5804081799693 4832027448376.577 -26152112514.041737
185.97445625598618 1005.261570540727 4832135147019.81 -26117673827.528027
186.22095739793446 999.9706987492896 4832242705387.98 -26083279961.52656
186.46778526654313 994.707645948374 4832350123660.789 -26048930858.718876
186.714940294874 989.4722660506927 4832457402017.712 -26014626461.85717
186.96242291656338 984.264413734902 4832564540638.006 -25980366713.764137
187.21023356582216 979.0839444416101 4832671539700.702 -25946151557.332695
187.4583726774368 973.9307143693845 4832778399384.613 -25911980935.526222
187.70684068677002 968.8045804707865 4832885119868.329 -25877854791.378742
187.9556380297616 963.7054004484262 4832991701330.221 -25843773067.994083
188.2047651429291 958.633032751036 4833098143948.435 -25809735708.546616
188.45422246336872 953.5873365695667 4833204447900.899 -25775742656.280407
188.70401042875602 948.5681718333029 4833310613365.324 -25741793854.509422
188.95412947734664 943.5753992060003 4833416640519.194 -25707889246.61802
189.20458004797712 938.60888008204 4833522529539.78 -25674028776.060093
189.45536258006587 933.6684765826024 4833628280604.13 -25640212386.358963
189.70647751361312 928.7540515518781 4833733893889.071 -25606440021.108284
189.9579252892029 923.8654685532618 4833839369571.216 -25572711623.970715
190.20970634800304 919.0025918656025 4833944707826.954 -25539027138.678802
190.46182113176607 914.1652864794559 4834049908832.46 -25505386509.03435
